,strike_dip_rakes,source_mechanisms,depths,noise_types,stfs,durations,velocity_model,cluster_assignments,source_mech_cat
2527,"[(20.101895254950453, 23.710449564650183, -71.71329023480406), (180.25600324422763, 67.55432508743107, -97.84620612441645)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2528,"[(240.00392260144784, 38.30000252176581, -68.70529688838747), (33.591573314569324, 54.727662106489674, -106.0034491923179)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2529,"[(92.54099679277994, 42.565605057096704, 39.39591655821842), (331.3719780159656, 64.57583887054258, 125.36525983267317)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2530,"[(87.91142932750681, 39.84771765786689, -25.76697774272339), (198.24609372596572, 73.82682352931074, -126.92844065883956)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2531,"[(268.4335551791158, 42.41628995432581, -165.3360961387437), (167.49968432632028, 80.16846723914814, -48.52694733221087)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2532,"[(291.29072607336036, 51.74010935846173, 90.80714354955036), (109.9874003914799, 38.267099082038534, 88.97664942368898)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2533,"[(40.58108181834674, 48.09835548262678, -67.64121334711068), (188.95230490487492, 46.501435369966806, -112.97422930331581)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2534,"[(207.92953064941958, 67.32281993088601, 102.1255159956838), (358.8001236066151, 25.563676947926556, 63.31075081695417)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2535,"[(212.37011880696804, 73.64791045895502, 114.73093954294954), (333.80507919651933, 29.36165735352277, 35.04321058162776)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2536,"[(240.2719778430991, 84.70760862646338, 75.75912219945255), (130.29921734337103, 15.17341464857717, 159.3656568830963)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2537,"[(84.00364217733693, 42.33065925536333, 13.93403476517003), (343.6101385337089, 80.66771852940433, 131.48002272076056)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2538,"[(291.84615750852186, 42.70103702460675, 21.55359585347129), (185.6591945154888, 75.57329218662476, 130.6388014618064)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2539,"[(323.84678238107193, 83.64396007692345, -80.73588612011986), (88.01187923070452, 11.219183945974097, -145.31940364636145)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2540,"[(312.84354573303654, 47.81642278578865, 40.65963675949916), (192.86867434284704, 61.131097327387295, 129.93250419303854)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2541,"[(112.67376223220313, 26.373320977683104, -162.237088291552), (6.659836518816106, 82.2112196172278, -64.72394274973979)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2542,"[(290.36017117018025, 46.33989430718976, 49.61593946101251), (161.29566759919973, 56.559975077056315, 124.17426287141832)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2543,"[(101.60916039320304, 68.38867397939396, 119.36652983012497), (224.81534063015238, 35.88088959084504, 38.932396206745295)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2544,"[(314.34488071788684, 60.61315470482107, 86.29755585505875), (141.8572260881038, 29.598493137331555, 96.54116687201444)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2545,"[(133.16766324346716, 50.98422894894004, 56.875883356589696), (359.19355936965803, 49.40515325951089, 123.99712329949189)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2546,"[(251.69215169802, 57.12598994495267, 122.87177796237724), (21.720326270809664, 45.13870229450713, 49.97593778265587)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2547,"[(133.80177549931426, 44.74684106235456, -91.70305625992003), (316.1989957824109, 45.27823973384067, -88.31266392118651)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2548,"[(237.62129470534785, 31.631309251287764, 162.89530387960053), (342.3035279328558, 81.12664638858996, 59.51411856948779)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2549,"[(166.3155339713556, 81.44673531834336, -103.46203285826309), (44.462294890995864, 15.906963062491549, -32.86456379265259)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2550,"[(62.358521036051705, 50.91934061931718, -59.154915850961075), (198.90895439108368, 48.20536996907902, -122.2656677625007)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2551,"[(299.7550303381095, 57.333770662077946, -116.76884394095102), (162.81937146473192, 41.26988204428305, -54.913178472176334)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2552,"[(289.94307977823485, 68.82565131414499, -122.87221502334127), (170.7407113045893, 38.447432470547916, -35.514506428442026)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2553,"[(304.3830023143467, 78.66798387792322, -87.34936392690256), (111.12550249875027, 11.633941598515054, -102.99447283132812)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,1,1
2554,"[(98.77474281633263, 42.74804012771286, -172.89807065096997), (3.5471509849328116, 85.18605627384949, -47.47185040211131)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2555,"[(242.86961958505478, 60.835206158197174, -58.81230217939718), (11.705641159264545, 41.66712709177698, -132.85854498393377)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2556,"[(141.97712978268947, 72.9056297958345, -79.97390652636021), (290.9519631708933, 19.741670027583858, -119.51454519960824)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2557,"[(113.34436788617964, 51.51110736375335, -142.57217629543297), (357.8753731198996, 61.59425026386795, -45.03604766912664)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2558,"[(58.801817210608704, 39.51913629077302, 167.48898604690197), (158.51519939834057, 82.07667799777064, 51.155166450205165)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2559,"[(262.56420008316576, 79.4099587982906, 112.94797791918495), (16.027697248774334, 25.153200597109546, 25.618945486093494)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2560,"[(64.9102589306313, 85.4301277416448, 78.4541057882887), (313.60374351435973, 12.405959747571789, 158.2312311922438)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2561,"[(242.278128419813, 30.596454673709218, 133.20170233714748), (14.785756479602874, 68.22109002635274, 67.96211100834667)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2562,"[(256.5981225742696, 45.68490127658923, 168.9914796481131), (354.33735666686033, 82.14711833347488, 44.84710028991518)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2563,"[(63.727580342403954, 38.116126523516044, -32.8742620319649), (180.67989386672562, 70.42469069865795, -123.38165152576197)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2564,"[(295.9606857331634, 75.38662483929636, 82.18316013860303), (144.5127958016213, 16.53243384146838, 117.54829056139911)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2565,"[(263.4239318295399, 38.96523672451622, 173.65852168272048), (358.3625719914108, 86.01709910103135, 51.20659283318185)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2566,"[(301.7055937419956, 76.58533696496829, 83.72422706722169), (147.06786566240606, 14.78565643347021, 114.62349535921297)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2567,"[(78.21270111690343, 72.06409938703128, -51.047632624496806), (189.06639691500826, 42.2791941195192, -152.75757420040583)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2568,"[(58.861590697173035, 56.95979211636144, -35.42832987249415), (170.06181098751478, 60.925768955638475, -141.40315582280425)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2569,"[(303.6845460271821, 48.00425314075727, 38.03747135191965), (186.05500444757521, 62.74579680825101, 131.18131129671684)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2570,"[(50.80987257206928, 82.21289966143569, -106.8907740841777), (296.7626473679662, 18.55176925630669, -25.20517159296712)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2571,"[(102.57950665475668, 45.07350612880968, -149.22591741563232), (349.7705004444655, 68.76106396525888, -49.25842914022843)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2572,"[(258.2740998843085, 49.8154624284417, -34.090268043303695), (11.865393670123586, 64.6463633064836, -134.43665459084852)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2573,"[(260.12746848295683, 86.13839850232365, -89.00242870734498), (65.63094856581749, 3.988183461371728, -104.46288935180925)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2574,"[(237.1004659399376, 41.03998690037101, -72.09808441702847), (33.9161584349461, 51.33275326357367, -104.98055892866579)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2575,"[(147.55957819561957, 87.73073965009698, -65.88034424173611), (242.61343493130562, 24.219815454344243, -174.4612594403073)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2576,"[(323.9872192571576, 55.052652293442875, 40.54925523544491), (207.87822101607432, 57.800126109366154, 137.39495754764224)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2577,"[(63.041602597954125, 38.11655716700418, 1.8184287949503628), (331.6107585692125, 88.87766737527112, 128.10254201826686)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2578,"[(76.00015158020265, 44.90814610404101, -67.70701949482302), (225.93439251979697, 49.21629990762191, -110.71303204503306)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2579,"[(262.78039510108533, 43.23577589348956, -177.6813157428152), (171.090705672447, 88.41192647564279, -46.78764395817493)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2580,"[(307.24200758771923, 44.06935926070253, -101.72720352096904), (143.3568282312022, 47.077343757527416, -78.86898432727885)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2581,"[(269.19325678574506, 82.2830648991243, 106.66430011396614), (23.3538234269313, 18.318276614030108, 25.292443210934508)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2582,"[(346.79149405447373, 85.93015212642283, -95.9240627223531), (222.420246021229, 7.183250994765001, -34.581923762615624)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2583,"[(271.2505679157358, 44.88555369004821, 8.164139929042879), (175.44659448698357, 84.24844571539002, 134.59374812234498)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2584,"[(269.45598448402944, 45.189694224400704, 31.728845661868544), (155.91033423836376, 68.09328393631728, 130.57004364504525)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2585,"[(318.84586328496283, 81.32602428861595, 76.64101454276802), (196.4279506504214, 15.884896436826311, 146.56435890913343)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2586,"[(232.6822016740735, 52.34546106693878, 102.05105725389676), (33.419444769375055, 39.261939964979945, 74.85959490146354)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2587,"[(141.74261696725105, 83.49925233606997, -63.56882672225446), (244.57349744635835, 27.162898090357878, -165.6409678790092)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2588,"[(60.92885036284532, 53.22767776397872, -56.21066112435603), (192.7444394845125, 48.262520414444765, -126.65508067904186)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2589,"[(258.6225249574356, 41.08743340449945, 35.17510254283038), (140.64564922981774, 67.75278342509631, 125.47913338784095)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2590,"[(277.9317274872035, 78.47769816178956, 106.06543926141296), (42.67759582957607, 19.681330986804088, 36.37732488290771)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2591,"[(63.6249072432719, 44.37988014769168, -59.552775151249286), (204.19004130212812, 52.91775231221384, -116.37646369240699)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2592,"[(123.94674511503257, 61.14716031800921, -116.55828479383914), (349.9550630710659, 38.42327562600615, -50.94023152164487)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2593,"[(119.27721713825294, 48.87053568176812, -121.78473674789126), (342.5686037822841, 50.18831738401271, -58.90267990456363)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2594,"[(256.06369220435266, 78.21525123249141, 108.66904530506362), (17.215096973951383, 21.964740949320024, 33.09519500392041)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2595,"[(86.34086522577827, 39.22702800129551, -162.92475072050615), (342.9564569549502, 79.2987269711188, -52.03221874938432)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2596,"[(80.7211570918599, 87.27310609026834, -97.99762357771885), (332.01413978294903, 8.446867426196375, -18.897679294034802)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2597,"[(287.609083004355, 38.41621547816225, 2.53916694731295), (195.6190980271674, 88.42255609836025, 128.3888172688563)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2598,"[(23.44768617952814, 89.1656876238253, 68.04856167927771), (291.3786139771255, 21.966504619494152, 177.7691180425971)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2599,"[(245.99465155282545, 49.75092936804928, 30.04249672888325), (135.50534604894597, 67.53545664926853, 135.639783767596)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2600,"[(259.8957605570574, 38.11572842621565, -153.58558021869177), (148.55016912042288, 74.06235602949461, -54.906701042785535)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2601,"[(229.36786813446366, 43.142661328284184, -83.77051389264943), (40.85956701948195, 47.17358669877158, -95.80669846483137)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2602,"[(126.43144664519653, 48.11241356504784, -98.15832082818135), (318.5497751700354, 42.530117060992154, -81.0086883130305)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2603,"[(275.10748226599, 82.43421319030045, -103.77517611642445), (156.86963431760108, 15.68082153674566, -29.153056626493566)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2604,"[(83.66999404271674, 79.11007694549662, -79.8306670845828), (220.154854349144, 14.857821473794077, -132.5432732364414)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2605,"[(223.6299788714061, 57.675077694629124, 83.73395553216524), (55.23398482394559, 32.861890922291785, 99.78634308380963)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2606,"[(132.9850759200822, 62.67031471162822, -84.59607005206406), (301.342533579126, 27.81840807095595, -100.32780154814203)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2607,"[(68.79444884467782, 70.64015360293787, 60.995176003127156), (307.9182685446926, 34.39873158039047, 144.0712354777728)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2608,"[(244.6689897712526, 48.61165451469003, -55.37018986150267), (18.4204000108989, 51.87838691239408, -122.81563690575051)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2609,"[(50.98930807965369, 61.14456183326373, -89.39405220771935), (229.73387559635302, 28.861252635811024, -91.09953766119824)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2610,"[(87.73117890021103, 44.13030518550847, 23.595108405089036), (340.3245620197945, 73.81703586205673, 131.6367994983256)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2611,"[(83.23882510671592, 42.95269090719328, 25.477319039226828), (334.01257093363535, 72.95610211396121, 130.04506115557857)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2612,"[(255.1840735226063, 79.2507944177546, -79.5748900945478), (30.574240933098018, 14.931423962452863, -133.6263409788641)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2613,"[(298.95616521437984, 45.42928759009012, -116.93847512068913), (154.86490091636122, 50.57360060061436, -65.30355064592271)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2614,"[(99.38253130182514, 89.08528857206527, 88.34174005357124), (340.5087946969925, 1.893750092007694, 151.11302535705676)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2615,"[(306.6666729265498, 62.50376356680288, -81.07830638335756), (107.88763457845783, 28.799718838459352, -106.59206874153887)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2616,"[(298.5393057635266, 42.91623911771432, -150.3442237745953), (185.90433166354202, 70.31095280831244, -51.0619118993267)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2617,"[(313.5344920887573, 51.03063616590465, 55.3828580181158), (181.19890305935454, 50.21996990809053, 125.0803755284694)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2618,"[(129.8121804018049, 73.3016156392035, 124.80223330723922), (242.27161628966468, 38.14032734145354, 27.72639739999473)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2619,"[(251.31606176835652, 38.236525252161385, 179.88162632029577), (341.40903990623906, 89.92673746773337, 51.763534192149486)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2620,"[(102.03247947981285, 50.098141984545045, 117.75958461429451), (242.66310886730577, 47.24588335576554, 60.88179686963037)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2621,"[(45.13434260300274, 59.902913353133606, 88.77019729830292), (227.58563385841975, 30.119848916897446, 92.12063783688995)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2622,"[(45.36125151803382, 71.2623329124313, 121.64520769404652), (162.8915386712099, 36.2743693208485, 32.88443739053293)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2623,"[(42.78449354450652, 48.29361720914546, -93.34578256497761), (227.80620042472634, 41.81585278100747, -86.25310195187402)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2624,"[(273.7180988414667, 39.13974465153811, -7.700868548959592), (9.705299827756168, 85.14792877530984, -128.88585046271209)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2625,"[(89.80917637634835, 69.91954274421086, 69.22192782470937), (317.6675357748326, 28.58281356441634, 134.14003172803834)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2626,"[(303.7961035058334, 51.805503003008816, 91.07494992801409), (122.05796821861723, 38.20731154536057, 88.63405129709103)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2627,"[(216.75497790324422, 54.297057193934755, 125.7854426229986), (345.74830282716596, 48.79554778424615, 50.86544883271721)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2628,"[(112.03202990310386, 61.93300568705639, -117.31706639352737), (339.7010683348061, 38.372312410922255, -49.28264403758414)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2629,"[(287.2749831957776, 27.925625931680983, -148.61128848056103), (168.94649187727526, 75.88179914929401, -65.65442861453735)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2630,"[(136.1317830194093, 88.4442216946099, -66.50924071333473), (229.70632213252375, 23.53930855522466, -176.10197040125297)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2631,"[(213.94339470422148, 54.224174926474994, 136.08235463585666), (333.32007162771754, 55.754206889709266, 45.00970247662112)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2632,"[(42.39141071422255, 79.7550298480279, -112.40880859428817), (289.05963822672516, 24.52949108420854, -25.36636015277925)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2633,"[(233.20381220633334, 87.78588632961696, -86.95624729218243), (359.20460272767076, 3.763258821901497, -143.94037758679548)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2634,"[(231.24147222516993, 42.12871450160666, 130.72738290442734), (1.9831704638467964, 59.44626806522963, 59.45354442787751)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2635,"[(106.38971929392592, 39.00375649389254, -130.28430033705376), (333.87388922880524, 61.30721008070667, -62.36070343607496)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2636,"[(103.01031777362667, 69.70585169314592, -113.70747955614159), (334.70711801332357, 30.820903039764413, -42.60581282772844)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2637,"[(100.25223187119327, 44.40168613970878, -53.893019046365986), (234.65911323003337, 55.577730916486054, -119.98984934650113)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2638,"[(309.30344285701847, 53.77125143244803, 75.1441276701299), (153.47474329231827, 38.766867105176615, 109.28707685354578)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2639,"[(300.67268027679137, 44.89972844269197, -157.60266545664598), (194.39912899703032, 74.39790099246704, -47.34459745594492)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2640,"[(47.41240566627152, 59.412589612022806, -66.38662104005432), (186.7457286542993, 37.92892289783226, -124.12372003256324)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2641,"[(237.0919506499763, 54.858579008331596, -75.95194741858043), (33.59676525603511, 37.50714378275378, -109.02663009426543)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2642,"[(225.05474799411263, 68.42117192819791, 56.819435932593954), (105.6994086405607, 38.8957035043644, 144.14560913451086)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2643,"[(95.03846951180228, 74.06762503455253, -122.51218799568163), (341.73786323180906, 35.8176304134086, -27.973884893592594)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2644,"[(94.36323153220731, 84.71543588617412, 81.47060938339791), (332.8084806504334, 10.023492682671096, 148.05089721951217)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2645,"[(88.47828949184628, 41.06992516776843, 168.6478439604993), (187.08522300556658, 82.56975719035013, 49.48999018300386)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2646,"[(130.4693149479387, 44.08457170416869, -96.60067773032466), (319.62069167073633, 46.282138494776895, -83.6472373071014)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2647,"[(101.43280220399761, 46.34685888472969, 132.19387715648972), (228.72019970509672, 57.585006991812904, 54.85505283135549)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2648,"[(305.08146989510493, 44.975357090492444, 18.548633808026867), (201.72861506092295, 77.00649395293044, 133.44792851678395)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2649,"[(233.91196898756718, 55.64525634970705, 140.88612527776527), (348.55920644434553, 58.61302849704649, 41.37973594541064)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2650,"[(57.26813177419313, 89.09152506656298, -87.24056810547236), (165.47711324342873, 2.905022006999421, -161.76913723427108)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2651,"[(232.7148257047787, 84.67361450982231, 64.49621596209946), (131.70340218540082, 26.01755915903239, 167.78232928620255)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2652,"[(83.79793927253981, 43.51606581810056, 0.9232672940879896), (353.128375595168, 89.36429143861528, 133.51235126376227)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2653,"[(71.78623637962494, 66.65268469118308, -65.14783900367657), (202.33763977242089, 33.58177800807839, -134.23542766794367)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2654,"[(253.78580955611503, 46.81156052872261, -23.682379907555575), (0.4944941887689267, 72.97089160270909, -134.29261759640127)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2655,"[(147.8987548408787, 52.495452903185274, 56.38186020918257), (15.417631643124238, 48.652704492667326, 125.80739556032088)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2656,"[(55.78490611402494, 53.639594737842415, -74.80658794470611), (211.17397184217853, 38.99912078699021, -109.59517205271156)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2657,"[(225.80147386098542, 60.69665848380064, -94.45545728904887), (54.8472512907395, 29.610378027088807, -82.1196211028006)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2658,"[(270.64255271489475, 68.5481549273647, 50.5144356988434), (156.70704764175557, 44.08407999708102, 148.28629889490693)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2659,"[(297.01646468093713, 79.03448485398111, 103.29319453728422), (65.85423242857213, 17.169188459325373, 40.11942050363233)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2660,"[(293.5623543361408, 57.34370157378868, -123.45612817306382), (164.32721038665943, 45.37827951224617, -49.29861240523818)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2661,"[(228.1771180277213, 77.53102409150983, -105.37872301265584), (100.04526647210815, 19.703225196751013, -39.821919185994176)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2662,"[(17.41576408756472, 44.16644987345233, 101.60128119592567), (181.444848646995, 46.95980915226403, 78.94746396985758)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2663,"[(236.2895555007977, 49.30370783772649, 108.09854451156687), (29.6684638466266, 43.89061283978572, 70.13957687377375)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2664,"[(278.3345207347185, 65.90320948088434, 79.88505041307587), (121.93728869070097, 26.016356258198577, 111.43847052101678)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2665,"[(246.74822892325358, 64.00433648810467, 55.89368583656458), (123.83658401319381, 41.90719873990941, 138.98815622105013)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2666,"[(310.6292450088345, 82.13003816607106, 112.33983770241261), (59.05722253124031, 23.61842321013213, 19.98433070821014)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2667,"[(115.31991786802416, 62.132317109448, 96.81354909784669), (280.9812641462658, 28.62357407013142, 77.35367262350972)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2668,"[(153.6411721982958, 67.93800761699974, 63.11040236414736), (27.11381844186045, 34.25155816836655, 138.13622095731188)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2669,"[(290.79373499322577, 50.211533310042775, -143.89951745966889), (175.7766143923007, 63.079677830065975, -45.86741962769707)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
2670,"[(41.3080956095178, 50.05543148247647, 147.5091998988316), (153.54694419785002, 65.6804391008736, 44.7946211906202)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,2,1
2671,"[(274.64215492458385, 87.9106416828839, 84.18792990957537), (164.93601192173392, 6.174997318706607, 160.18778230514963)]",CLVD,20000,,,0.0,crust2_m5_hardtop_16Hz,0,1
